air_temperature,process_temperature,rotational_speed,torque,tool_wear,temp_difference,estimated_power,mechanical_stress,thermal_efficiency,wear_per_operation,target
300.9,310.8,1517,44.3,4,9.900000000000034,7037.492175282007,29.20237310481213,1.032901296111665,2.6367831245880025,0
301.0,310.9,1515,37.3,6,9.899999999999977,5917.661001934413,24.62046204620462,1.0328903654485049,3.96039603960396,0
301.0,310.8,1527,45.3,8,9.800000000000011,7243.790092867736,29.666011787819254,1.0325581395348837,5.239030779305828,0
301.1,310.9,1282,67.9,10,9.799999999999955,9115.624299705121,52.96411856474259,1.0325473264696112,7.800312012480499,1
301.0,310.9,1492,44.6,15,9.899999999999977,6968.387608878545,29.89276139410188,1.0328903654485049,10.053619302949063,0
301.0,310.8,1975,19.7,17,9.800000000000011,4074.383872318163,9.974683544303797,1.0325581395348837,8.60759493670886,0
301.0,310.8,1475,35.3,19,9.800000000000011,5452.495849692885,23.932203389830505,1.0325581395348837,12.88135593220339,0
301.0,311.0,1553,35.8,26,10.0,5822.146113289771,23.052157115260783,1.0332225913621262,16.741790083708953,0
301.1,311.0,1918,21.7,28,9.899999999999977,4358.499039933311,11.313868613138686,1.0328794420458318,14.5985401459854,0
301.0,311.0,1437,56.0,33,10.0,8427.008133989262,38.970076548364645,1.0332225913621262,22.964509394572023,0
301.0,310.9,1450,45.9,35,9.899999999999977,6969.623301988956,31.655172413793103,1.0328903654485049,24.137931034482758,0
300.9,310.9,1749,26.4,40,10.0,4835.288084993122,15.094339622641508,1.0332336324360252,22.87021154945683,0
301.0,310.9,1428,45.3,47,9.899999999999977,6774.153407082598,31.722689075630253,1.0328903654485049,32.913165266106446,0
301.0,310.9,1578,38.4,49,9.899999999999977,6345.514505426808,24.334600760456272,1.0328903654485049,31.051964512040556,0
300.9,310.8,1571,39.9,51,9.900000000000034,6564.137938190121,25.397835773392742,1.032901296111665,32.46339910884787,0
300.9,310.8,1729,30.2,53,9.900000000000034,5468.025789377131,17.466743782533253,1.032901296111665,30.653556969346443,0
300.9,310.8,1701,30.4,55,9.900000000000034,5415.100425139654,17.871840094062314,1.032901296111665,32.33392122281011,0
300.9,310.8,1493,45.8,57,9.900000000000034,7160.674023229264,30.67649028801071,1.032901296111665,38.17816476892163,0
300.9,310.9,1497,43.2,62,10.0,6772.268451490445,28.857715430861724,1.0332336324360252,41.41616566466266,0
301.0,310.9,1679,29.8,64,9.899999999999977,5239.569171608081,17.748659916617033,1.0328903654485049,38.11792733770101,0
301.0,310.9,1296,54.9,69,9.899999999999977,7450.852464665841,42.36111111111111,1.0328903654485049,53.24074074074074,0
301.0,310.9,1404,41.8,71,9.899999999999977,6145.709212658497,29.77207977207977,1.0328903654485049,50.56980056980056,0
300.7,310.6,1447,40.7,82,9.900000000000034,6167.2500662866105,28.1271596406358,1.0329231792484204,56.66897028334485,0
300.7,310.6,1407,40.5,87,9.900000000000034,5967.2981658611325,28.784648187633262,1.0329231792484204,61.83368869936034,0
300.8,310.5,1434,44.5,89,9.699999999999989,6682.481733450849,31.032078103207812,1.032247340425532,62.064156206415625,0
300.8,310.6,1360,48.8,91,9.800000000000011,6950.04070778158,35.882352941176464,1.0325797872340425,66.91176470588235,0
300.8,310.6,1402,53.7,93,9.800000000000011,7884.078091595874,38.30242510699002,1.0325797872340425,66.33380884450784,0
300.9,310.6,1552,34.9,95,9.700000000000045,5672.124592105347,22.487113402061855,1.0322366234629448,61.21134020618557,0
300.9,310.7,1392,44.2,97,9.800000000000011,6443.029541394235,31.752873563218394,1.032568959787305,69.683908045977,0
301.1,310.8,1521,41.0,99,9.699999999999989,6530.428649017102,26.955950032873112,1.0322152108933909,65.0887573964497,0
301.1,310.8,1724,27.5,101,9.699999999999989,4964.7635902230695,15.951276102088167,1.0322152108933909,58.58468677494199,0
301.1,310.8,1470,49.3,116,9.699999999999989,7589.145373276862,33.53741496598639,1.0322152108933909,78.91156462585035,0
301.2,311.0,1612,32.9,129,9.800000000000011,5553.791268820131,20.40942928039702,1.0325365205843293,80.02481389578163,0
301.2,310.8,1479,38.2,139,9.600000000000023,5916.435780799515,25.828262339418526,1.0318725099601593,93.98242055442866,0
301.2,310.9,1413,50.1,141,9.699999999999989,7413.247600602371,35.45647558386412,1.0322045152722443,99.78768577494692,0
301.3,310.9,2165,17.4,143,9.599999999999966,3944.897895112703,8.036951501154734,1.031861931629605,66.05080831408776,0
301.3,311.0,1576,30.4,151,9.699999999999989,5017.165355684947,19.28934010152284,1.0321938267507467,95.81218274111674,0
301.2,310.9,1467,37.1,153,9.699999999999989,5699.445976216067,25.28970688479891,1.0322045152722443,104.29447852760735,0
301.2,310.8,1479,41.2,155,9.600000000000023,6381.077334265445,27.85665990534145,1.0318725099601593,104.80054090601757,0
301.3,310.9,1596,33.9,157,9.599999999999966,5665.79951889612,21.240601503759397,1.031861931629605,98.37092731829573,0
301.4,310.9,1414,38.8,162,9.5,5745.260869080917,27.439886845827438,1.0315195753151958,114.56859971711458,0
301.3,310.8,1390,57.4,164,9.5,8355.170381977174,41.29496402877698,1.0315300365084634,117.98561151079136,0
301.2,310.7,1644,31.6,166,9.5,5440.2331663683735,19.221411192214113,1.0315405046480743,100.97323600973235,0
301.1,310.5,1324,52.4,171,9.399999999999977,7265.205282789707,39.577039274924466,1.0312188641647293,129.15407854984895,0
301.0,310.4,1476,43.6,173,9.399999999999977,6739.093233068537,29.53929539295393,1.0312292358803985,117.20867208672087,0
301.0,310.4,2204,16.6,175,9.399999999999977,3831.3188487099205,7.531760435571688,1.0312292358803985,79.4010889292196,0
300.9,310.4,1445,41.7,180,9.5,6310.045924367779,28.858131487889274,1.031571950814224,124.5674740484429,0
300.8,310.2,1492,46.3,187,9.399999999999977,7233.998795764049,31.032171581769436,1.03125,125.33512064343164,0
300.8,310.1,1405,61.2,189,9.300000000000011,9004.432863719067,43.55871886120997,1.0309175531914894,134.51957295373666,1
300.7,310.1,1542,35.5,191,9.400000000000034,5732.464115005296,23.022049286640726,1.0312603924176922,123.8651102464332,0
300.8,310.2,1520,37.7,193,9.399999999999977,6000.860847376985,24.80263157894737,1.03125,126.97368421052632,0
300.8,310.3,1538,36.1,198,9.5,5814.229299802726,23.472041612483746,1.0315824468085106,128.73862158647594,0
300.9,310.4,1615,30.9,200,9.5,5225.8822996139415,19.13312693498452,1.031571950814224,123.83900928792569,0
301.0,310.5,1408,47.0,202,9.5,6929.934514798604,33.38068181818182,1.0315614617940199,143.4659090909091,0
301.0,310.5,1379,57.3,204,9.5,8274.60947436362,41.55184916606236,1.0315614617940199,147.93328498912254,1
301.0,310.6,1493,37.8,206,9.600000000000023,5909.901268080047,25.318151373074343,1.0318936877076412,137.97722705961152,1
301.1,310.7,1376,49.1,0,9.599999999999966,7075.034207492406,35.68313953488372,1.0318830953171703,0.0,0
301.1,310.7,1436,45.3,8,9.599999999999966,6812.103846337964,31.545961002785514,1.0318830953171703,5.571030640668524,0
301.1,310.6,1417,47.6,10,9.5,7063.263707016956,33.59209597741708,1.03155097974095,7.057163020465772,0
301.0,310.6,1641,33.4,12,9.600000000000023,5739.62694625548,20.353443022547225,1.0318936877076412,7.312614259597806,0
300.9,310.4,1541,39.1,17,9.5,6309.6898772003715,25.373134328358212,1.031571950814224,11.031797534068787,0
300.8,310.3,1383,46.6,19,9.5,6748.957834000809,33.69486623282719,1.0315824468085106,13.73825018076645,0
300.8,310.4,1368,46.8,21,9.599999999999966,6704.410050172904,34.210526315789465,1.0319148936170213,15.350877192982455,0
300.8,310.4,1570,35.2,23,9.599999999999966,5787.232546932879,22.420382165605098,1.0319148936170213,14.64968152866242,0
300.9,310.5,1616,33.5,25,9.600000000000023,5669.108663157901,20.73019801980198,1.0319042871385844,15.47029702970297,0
300.9,310.4,2021,18.8,30,9.5,3978.8061518204495,9.30232558139535,1.031571950814224,14.844136566056408,0
301.2,310.8,1711,28.9,38,9.600000000000023,5178.171979181423,16.89070718877849,1.0318725099601593,22.209234365867914,0
301.3,310.8,1628,32.2,43,9.5,5489.577114980758,19.778869778869783,1.0315300365084634,26.41277641277641,0
301.2,310.8,1233,64.6,45,9.600000000000023,8341.116990840115,52.392538523925374,1.0318725099601593,36.4963503649635,0
301.2,310.8,1461,40.6,47,9.600000000000023,6211.619826530811,27.789185489390828,1.0318725099601593,32.16974674880219,0
301.2,310.7,1568,38.3,49,9.5,6288.882061858095,24.42602040816326,1.0315405046480743,31.25,0
301.3,310.8,1432,54.4,51,9.5,8157.752699625591,37.98882681564246,1.0315300365084634,35.614525139664806,0
301.3,310.8,1719,29.5,62,9.5,5310.3911419955075,17.16114019778941,1.0315300365084634,36.067481093659104,0
301.1,310.6,1611,35.2,70,9.5,5938.364097521571,21.849782743637494,1.03155097974095,43.451272501551834,0
301.0,310.5,1317,50.9,75,9.5,7019.92020037293,38.64844343204252,1.0315614617940199,56.94760820045558,0
301.0,310.5,1248,61.4,77,9.5,8024.381619505193,49.19871794871795,1.0315614617940199,61.69871794871795,0
301.0,310.5,1932,21.7,79,9.5,4390.312901538664,11.231884057971014,1.0315614617940199,40.89026915113872,0
301.0,310.4,1614,31.6,84,9.399999999999977,5340.958838514936,19.578686493184634,1.0312292358803985,52.04460966542751,0
301.1,310.5,1529,38.7,91,9.399999999999977,6196.5087658670445,25.310660562459127,1.0312188641647293,59.51602354480052,0
301.0,310.5,1429,39.4,98,9.5,5895.994484600156,27.571728481455562,1.0315614617940199,68.57942617214836,0
301.1,310.5,1428,44.1,103,9.399999999999977,6594.70563470955,30.882352941176475,1.0312188641647293,72.12885154061625,0
301.2,310.6,1385,49.2,105,9.400000000000034,7135.813553363857,35.52346570397112,1.0312084993359896,75.81227436823104,0
301.2,310.7,1517,39.4,107,9.5,6259.07881955104,25.972313777191825,1.0315405046480743,70.53394858272907,0
301.2,310.6,1437,51.2,112,9.400000000000034,7704.693151075897,35.62978427279054,1.0312084993359896,77.94015309672929,0
301.1,310.5,1532,37.5,119,9.399999999999977,6016.1499316244535,24.47780678851175,1.0312188641647293,77.67624020887729,0
301.0,310.4,1563,34.4,124,9.399999999999977,5630.488017469771,22.00895713371721,1.0312292358803985,79.33461292386437,0
301.0,310.3,1617,34.5,126,9.300000000000011,5841.9486189829,21.335807050092765,1.0308970099667774,77.92207792207792,0
300.9,310.2,1382,50.4,131,9.300000000000011,7294.0241593986375,36.46888567293777,1.0309072781655035,94.79015918958031,0
300.9,310.1,2090,17.8,133,9.200000000000045,3895.7843299615834,8.516746411483254,1.0305749418411434,63.63636363636364,0
300.9,310.3,1446,44.5,135,9.400000000000034,6738.402082684747,30.774550484094053,1.031239614489864,93.36099585062242,0
300.9,310.3,1440,47.6,140,9.400000000000034,7177.91089492196,33.05555555555556,1.031239614489864,97.22222222222223,0
300.9,310.4,1544,36.0,148,9.5,5820.742868571169,23.316062176165804,1.031571950814224,95.85492227979275,0
300.9,310.3,1321,48.8,150,9.400000000000034,6750.738069837843,36.941710825132475,1.031239614489864,113.55034065102195,0
300.8,310.2,1514,40.0,155,9.399999999999977,6341.828370046595,26.42007926023778,1.03125,102.3778071334214,0
300.7,310.2,1286,64.9,160,9.5,8740.057369943972,50.46656298600311,1.0315929497838376,124.41679626749611,0
300.7,310.1,1351,46.9,165,9.400000000000034,6635.24265191637,34.715025906735754,1.0312603924176922,122.13175425610659,0
300.7,310.1,1721,32.3,170,9.400000000000034,5821.193163518183,18.768158047646715,1.0312603924176922,98.77977919814062,0
300.6,310.0,1455,40.4,172,9.399999999999977,6155.63664544384,27.76632302405498,1.0312707917498336,118.21305841924398,0
300.6,310.0,1425,49.5,174,9.399999999999977,7386.669726753,34.73684210526316,1.0312707917498336,122.10526315789474,0
300.7,310.0,1672,29.7,176,9.300000000000011,5200.215487634114,17.763157894736842,1.0309278350515465,105.26315789473685,0
300.4,309.8,1395,48.1,201,9.400000000000034,7026.643208651611,34.48028673835125,1.0312916111850867,144.08602150537635,0
300.4,309.9,1681,28.6,206,9.5,5034.569778985835,17.013682331945272,1.031624500665779,122.54610350981558,0
300.5,310.0,1451,48.6,208,9.5,7384.6905233812395,33.49414197105445,1.0316139767054908,143.34941419710543,0
300.2,309.8,1827,23.0,6,9.600000000000023,4400.4288298832225,12.588943623426383,1.0319786808794138,3.284072249589491,0
300.2,309.8,1650,29.6,13,9.600000000000023,5114.512840044184,17.93939393939394,1.0319786808794138,7.878787878787878,0
300.2,309.7,1275,60.7,15,9.5,8104.523648098269,47.60784313725491,1.0316455696202531,11.76470588235294,0
300.2,309.7,1421,44.6,17,9.5,6636.78203231663,31.386347642505278,1.0316455696202531,11.963406052076003,0
300.2,309.8,1557,33.8,19,9.600000000000023,5511.044664780286,21.708413615928066,1.0319786808794138,12.202954399486192,0
300.1,309.8,1506,35.2,21,9.699999999999989,5551.319882599309,23.373173970783533,1.032322559146951,13.944223107569721,0
300.1,309.7,1362,49.1,23,9.599999999999966,7003.049847823151,36.049926578560935,1.031989336887704,16.886930983847282,0
300.0,309.7,1542,47.1,25,9.699999999999989,7605.607318781674,30.544747081712064,1.0323333333333333,16.212710765239947,0
300.0,309.6,1496,38.8,27,9.600000000000023,6078.437241969627,25.935828877005346,1.032,18.048128342245988,0
300.1,309.6,1565,34.8,32,9.5,5703.247303326909,22.236421725239616,1.031656114628457,20.447284345047922,0
300.1,309.7,1481,37.9,34,9.599999999999966,5877.909382890991,25.590817015530046,1.031989336887704,22.957461174881836,0
300.2,309.8,1398,54.8,39,9.600000000000023,8022.622327619182,39.19885550786839,1.0319786808794138,27.896995708154503,0
300.1,309.8,1430,56.7,44,9.699999999999989,8490.782464857135,39.65034965034965,1.032322559146951,30.76923076923077,0
300.1,309.7,1441,40.1,46,9.599999999999966,6051.136801809933,27.827897293546147,1.031989336887704,31.922276197085356,0
300.0,309.6,1738,28.7,51,9.600000000000023,5223.484217221701,16.513233601841197,1.032,29.344073647871117,0
300.0,309.6,1571,33.1,65,9.600000000000023,5445.437738197819,21.069382558879695,1.032,41.37492043284532,0
300.1,309.6,1321,46.9,75,9.5,6487.901956463009,35.503406510219534,1.031656114628457,56.77517032551098,0
300.1,309.6,1546,36.7,77,9.5,5941.610409930279,23.738680465717984,1.031656114628457,49.80595084087969,0
300.0,309.5,1506,38.8,87,9.5,6119.068506956055,25.763612217795483,1.0316666666666667,57.76892430278885,0
300.0,309.6,1694,28.7,94,9.600000000000023,5091.244110456595,16.94214876033058,1.032,55.489964580873675,0
300.1,309.6,1541,37.0,96,9.5,5970.806277657641,24.01038286826736,1.031656114628457,62.29720960415315,0
300.0,309.6,1514,44.6,98,9.600000000000023,7071.138632601954,29.458388375165125,1.032,64.72919418758256,0
300.1,309.7,1485,45.9,100,9.599999999999966,7137.85558858869,30.909090909090907,1.031989336887704,67.34006734006734,0
300.2,309.8,1430,55.0,102,9.600000000000023,8236.208740161243,38.46153846153846,1.0319786808794138,71.32867132867133,0
300.2,309.7,1771,27.1,104,9.5,5025.9303991884635,15.302089215132694,1.0316455696202531,58.72388481084133,0
300.2,309.8,1481,41.9,106,9.600000000000023,6498.269212219856,28.291694800810262,1.0319786808794138,71.57326130992573,0
300.1,309.7,1410,48.3,118,9.599999999999966,7131.729482914189,34.255319148936174,1.031989336887704,83.68794326241135,0
300.2,309.7,1656,34.3,120,9.5,5948.16586660077,20.71256038647343,1.0316455696202531,72.46376811594202,0
300.3,309.8,1450,55.0,135,9.5,8351.400470792867,37.93103448275862,1.0316350316350316,93.10344827586208,0
300.1,309.7,1680,33.8,140,9.599999999999966,5946.40657471476,20.119047619047617,1.031989336887704,83.33333333333334,0
300.2,309.7,1678,30.5,142,9.5,5359.452347269067,18.176400476758047,1.0316455696202531,84.62455303933254,0
300.0,309.6,1526,46.4,150,9.600000000000023,7414.8288689046785,30.40629095674967,1.032,98.2961992136304,0
300.1,309.7,1351,58.2,155,9.599999999999966,8233.925849499632,43.07920059215396,1.031989336887704,114.72982975573649,0
300.1,309.7,1601,35.8,160,9.599999999999966,6002.096540487395,22.36102435977514,1.031989336887704,99.93753903810119,0
300.1,309.6,1649,33.6,168,9.5,5802.144640061917,20.375985445724684,1.031656114628457,101.8799272286234,0
300.1,309.7,2151,17.5,173,9.599999999999966,3941.913382091793,8.135750813575083,1.031989336887704,80.42770804277079,0
300.2,309.8,1526,45.6,175,9.600000000000023,7286.986991854598,29.882044560943644,1.0319786808794138,114.6788990825688,0
300.3,309.9,1601,31.7,180,9.599999999999966,5314.705595906436,19.800124921923796,1.0319680319680318,112.42973141786383,0
300.3,310.0,1560,40.8,182,9.699999999999989,6665.202973856104,26.15384615384615,1.0323010323010322,116.66666666666666,0
300.4,310.1,1544,41.9,184,9.700000000000045,6774.697949809221,27.137305699481864,1.032290279627164,119.17098445595855,0
300.4,310.0,1423,44.2,189,9.600000000000023,6586.516549859193,31.061138439915673,1.0319573901464714,132.81799016163035,0
300.4,310.1,1614,33.5,191,9.700000000000045,5662.092439564884,20.755885997521684,1.032290279627164,118.33952912019826,0
300.4,310.1,1503,42.2,196,9.700000000000045,6642.018020072613,28.077178975382573,1.032290279627164,130.40585495675316,0
300.3,309.9,1540,39.9,203,9.599999999999966,6434.610073082614,25.909090909090907,1.0319680319680318,131.8181818181818,0
300.3,309.9,1518,36.4,0,9.599999999999966,5786.311013087825,23.978919631093543,1.0319680319680318,0.0,0
300.3,309.9,1527,41.4,2,9.599999999999966,6620.152535203626,27.111984282907663,1.0319680319680318,1.309757694826457,0
300.3,309.9,1377,55.3,4,9.599999999999966,7974.210384827364,40.159767610748,1.0319680319680318,2.904865649963689,0
300.3,309.9,1393,56.1,12,9.599999999999966,8183.566119262589,40.27279253409907,1.0319680319680318,8.614501076812635,0
300.2,309.7,1448,36.8,14,9.5,5580.138759208238,25.414364640883978,1.0316455696202531,9.668508287292818,0
300.2,309.8,1418,49.3,16,9.600000000000023,7320.685809052104,34.7672778561354,1.0319786808794138,11.283497884344147,0
300.3,309.8,1523,39.2,24,9.5,6251.9369322518805,25.738673670387396,1.0316350316350316,15.758371634931056,0
300.2,309.8,1353,59.4,26,9.600000000000023,8416.13822340784,43.90243902439024,1.0319786808794138,19.216555801921658,0
300.3,309.9,1570,34.0,31,9.599999999999966,5589.9405282874395,21.656050955414013,1.0319680319680318,19.745222929936304,0
300.3,309.9,1621,34.1,36,9.599999999999966,5788.499655969826,21.03639728562616,1.0319680319680318,22.208513263417643,0
300.4,310.0,1769,26.1,38,9.600000000000023,4835.005341654299,14.754098360655739,1.0319573901464714,21.481062747314866,0
300.4,310.0,1282,66.1,40,9.600000000000023,8873.972992790994,51.560062402496094,1.0319573901464714,31.201248049921997,0
300.4,310.0,1581,30.3,42,9.600000000000023,5016.526565178718,19.16508538899431,1.0319573901464714,26.565464895635674,0
300.6,310.1,1656,32.7,44,9.5,5670.700403435721,19.746376811594207,1.0316034597471724,26.57004830917874,0
300.6,310.2,1648,31.7,46,9.599999999999966,5470.727559059217,19.235436893203882,1.031936127744511,27.912621359223298,0
300.7,310.2,1639,31.4,48,9.5,5389.360309331242,19.15802318486882,1.0315929497838376,29.286150091519218,0
300.7,310.2,1348,54.8,50,9.5,7735.690198591315,40.65281899109792,1.0315929497838376,37.0919881305638,0
300.8,310.3,1537,33.3,52,9.5,5359.776978509938,21.665582303188028,1.0315824468085106,33.83214053350683,0
300.7,310.3,1662,34.4,57,9.600000000000023,5987.121615505283,20.697954271961493,1.0319255071499835,34.29602888086642,0
300.6,310.1,1337,45.8,62,9.5,6412.472316850317,34.25579655946148,1.0316034597471724,46.37247569184742,0
300.6,310.2,1519,44.6,69,9.599999999999966,7094.491137993638,29.361421988150102,1.031936127744511,45.42462146148782,0
300.6,310.2,1378,47.3,71,9.599999999999966,6825.570806846351,34.32510885341074,1.031936127744511,51.523947750362844,0
300.7,310.2,1696,27.5,73,9.5,4884.129378780932,16.214622641509436,1.0315929497838376,43.04245283018868,0
300.7,310.1,1376,50.8,75,9.400000000000034,7319.994658668313,36.918604651162795,1.0312603924176922,54.50581395348837,0
300.7,310.2,1807,24.2,77,9.5,4579.33205952965,13.392363032650803,1.0315929497838376,42.61206419479801,0
300.7,310.1,1598,32.8,79,9.400000000000034,5488.823132743894,20.52565707133917,1.0312603924176922,49.43679599499374,0
300.7,310.1,1565,40.2,81,9.400000000000034,6588.233953843154,25.686900958466456,1.0312603924176922,51.757188498402556,0
300.7,310.2,1387,50.6,83,9.5,7349.462797758985,36.481614996395095,1.0315929497838376,59.84138428262437,0
300.7,310.0,1395,48.0,85,9.300000000000011,7012.034802812417,34.40860215053763,1.0309278350515465,60.93189964157706,0
300.6,310.0,1313,52.9,93,9.399999999999977,7273.593335174792,40.28941355674029,1.0312707917498336,70.83015993907084,0
300.6,310.0,1505,35.9,95,9.399999999999977,5657.956009237657,23.853820598006646,1.0312707917498336,63.12292358803986,0
300.4,309.7,1740,31.1,113,9.300000000000011,5666.80482854527,17.873563218390807,1.0309587217043943,64.94252873563218,0
300.4,309.7,1692,27.4,115,9.300000000000011,4854.891623151522,16.19385342789598,1.0309587217043943,67.96690307328605,0
300.5,309.8,1507,42.5,117,9.300000000000011,6707.03851602641,28.201725282017254,1.0309484193011647,77.6376907763769,0
300.4,309.6,1379,54.5,122,9.200000000000045,7870.26555589559,39.52139231327049,1.0306258322237019,88.46990572878897,0
300.4,309.6,1523,38.5,124,9.200000000000045,6140.2952013188105,25.279054497701907,1.0306258322237019,81.41825344714378,0
300.5,309.7,1560,30.2,139,9.199999999999989,4933.5571031974105,19.358974358974358,1.0306156405990017,89.1025641025641,0
300.5,309.7,1384,48.6,141,9.199999999999989,7043.702056760603,35.115606936416185,1.0306156405990017,101.878612716763,0
300.5,309.7,1841,24.6,143,9.199999999999989,4742.611101712224,13.362303096143402,1.0306156405990017,77.67517653449212,0
300.5,309.8,1663,29.1,145,9.300000000000011,5067.734525432232,17.498496692723993,1.0309484193011647,87.19182200841851,1
300.6,309.8,1418,42.7,147,9.199999999999989,6340.634564838233,30.112834978843445,1.0306054557551563,103.66713681241185,0
300.7,309.9,1775,26.6,149,9.199999999999989,4944.3432379747355,14.985915492957748,1.0305952776854006,83.94366197183098,0
300.7,309.8,1406,48.4,151,9.100000000000023,7126.221223794894,34.42389758179232,1.0302627203192551,107.39687055476529,0
300.6,309.9,1480,43.7,153,9.299999999999955,6772.854882119115,29.527027027027028,1.0309381237524948,103.37837837837839,0
300.7,309.9,1412,45.3,155,9.199999999999989,6698.25252857187,32.08215297450425,1.0305952776854006,109.77337110481587,0
300.6,309.8,1629,37.6,162,9.199999999999989,6414.126888981208,23.081645181092696,1.0306054557551563,99.4475138121547,0
300.5,309.8,1939,21.4,164,9.300000000000011,4345.304350788235,11.036616812790097,1.0309484193011647,84.57968024755029,0
300.7,309.8,1330,54.4,171,9.100000000000023,7576.683722417623,40.90225563909774,1.0302627203192551,128.57142857142856,0
300.7,309.9,1383,44.5,176,9.199999999999989,6444.820249206781,32.176428054953,1.0305952776854006,127.25958062183659,0
300.8,310.0,1468,52.7,178,9.199999999999989,8101.497247175312,35.8991825613079,1.0305851063829787,121.2534059945504,0
300.7,309.8,1363,53.1,183,9.100000000000023,7579.123692711912,38.95818048422597,1.0302627203192551,134.26265590608952,0
300.6,309.7,1617,33.2,185,9.099999999999966,5621.817221745863,20.531849103277676,1.0302727877578175,114.40940012368584,0
300.7,309.9,1815,27.0,190,9.199999999999989,5131.791599638927,14.87603305785124,1.0305952776854006,104.68319559228651,0
300.8,309.9,1312,65.3,192,9.099999999999966,8971.718412219681,49.77134146341463,1.0302526595744679,146.34146341463415,1
300.9,310.0,1671,26.8,199,9.100000000000023,4689.6438495727,16.038300418910833,1.030242605516783,119.09036505086775,0
300.9,310.0,2595,13.7,207,9.100000000000023,3722.944374136584,5.279383429672446,1.030242605516783,79.76878612716763,0
301.1,310.1,1457,39.6,215,9.0,6042.0366550900335,27.179135209334248,1.0298904018598471,147.56348661633493,0
301.0,310.1,1558,32.6,0,9.100000000000023,5318.800138331616,20.92426187419769,1.0302325581395348,0.0,0
301.1,310.1,1564,36.8,7,9.0,6027.1664498630425,23.52941176470588,1.0298904018598471,4.475703324808184,0
301.1,310.2,1455,55.3,9,9.099999999999966,8425.908576560503,38.00687285223367,1.0302225174360677,6.185567010309278,0
301.1,310.0,1513,38.0,17,8.899999999999977,6020.757600849719,25.115664243225382,1.0295582862836266,11.235955056179774,0
301.0,309.9,1507,41.8,19,8.899999999999977,6596.569646350681,27.73722627737226,1.0295681063122923,12.6078301260783,0
301.0,310.0,1480,43.5,21,9.0,6741.857834603696,29.39189189189189,1.0299003322259137,14.18918918918919,0
301.1,310.1,1540,36.6,28,9.0,5902.424277564503,23.766233766233768,1.0298904018598471,18.18181818181818,0
301.1,310.1,1417,46.9,35,9.0,6959.392181913765,33.098094565984475,1.0298904018598471,24.700070571630203,0
301.1,310.1,1666,27.2,40,9.0,4745.396647198407,16.3265306122449,1.0298904018598471,24.009603841536617,0
301.1,310.1,1489,45.8,42,9.0,7141.489364091341,30.758898589657484,1.0298904018598471,28.206850235057082,0
301.1,310.4,1874,24.8,47,9.299999999999955,4866.8715631372115,13.233724653148345,1.0308867485885087,25.080042689434364,0
301.1,310.4,1312,73.6,49,9.299999999999955,10112.074657570729,56.09756097560975,1.0308867485885087,37.34756097560975,1
301.2,310.4,1515,38.4,51,9.199999999999989,6092.176473841327,25.346534653465348,1.0305444887118194,33.66336633663366,0
301.2,310.4,1516,44.4,53,9.199999999999989,7048.728605006347,29.28759894459103,1.0305444887118194,34.96042216358839,0
301.2,310.5,1546,40.0,55,9.300000000000011,6475.86965659976,25.873221216041397,1.0308764940239044,35.57567917205692,0
301.3,310.6,1481,40.9,57,9.300000000000011,6343.179254887639,27.616475354490206,1.03086624626618,38.487508440243076,0
301.3,310.7,1504,47.2,74,9.399999999999977,7433.929752238504,31.382978723404257,1.0311981413873215,49.202127659574465,0
301.3,310.6,1436,44.2,76,9.300000000000011,6646.68852115095,30.779944289693596,1.03086624626618,52.92479108635098,0
301.3,310.5,1406,47.1,83,9.199999999999989,6934.814455387181,33.49928876244666,1.0305343511450382,59.03271692745376,0
301.4,310.7,1487,44.6,88,9.300000000000011,6945.035103486861,29.99327505043712,1.03085600530856,59.179556153328846,0
301.4,310.7,1436,54.1,90,9.300000000000011,8135.42644783408,37.674094707520894,1.03085600530856,62.674094707520894,0
301.4,310.7,1509,38.3,95,9.300000000000011,6052.2468312142,25.38104705102717,1.03085600530856,62.95559973492379,0
301.4,310.8,1543,36.9,97,9.400000000000034,5962.397281321531,23.91445236552171,1.031187790311878,62.86454957874271,0
301.4,310.8,1698,29.6,99,9.400000000000034,5263.298668118196,17.43227326266196,1.031187790311878,58.303886925795055,0
301.4,310.8,1740,29.2,110,9.400000000000034,5320.601318119674,16.7816091954023,1.031187790311878,63.2183908045977,0
301.4,310.8,1770,24.1,112,9.400000000000034,4467.030594139327,13.615819209039548,1.031187790311878,63.27683615819209,0
301.3,310.7,1516,46.0,119,9.399999999999977,7302.736843024593,30.34300791556728,1.0311981413873215,78.49604221635884,0
301.4,310.7,1616,36.5,121,9.300000000000011,6176.7900359780115,22.586633663366335,1.03085600530856,74.87623762376238,0
301.4,310.7,1786,26.1,123,9.300000000000011,4881.469497000893,14.613661814109744,1.03085600530856,68.86898096304591,0
301.4,310.8,1389,52.7,125,9.400000000000034,7665.517490685631,37.94096472282217,1.031187790311878,89.99280057595392,0
301.5,310.7,1686,27.9,135,9.199999999999989,4925.954448975724,16.548042704626333,1.030514096185738,80.0711743772242,0
301.6,310.8,1961,21.8,148,9.199999999999989,4476.748587414431,11.116777154513004,1.030503978779841,75.47169811320754,0
301.5,310.7,1596,35.4,150,9.199999999999989,5916.4986126525855,22.18045112781955,1.030514096185738,93.98496240601503,0
